id,amount,amount_refunded,currency,status,created,customer_email,metadata_shopify_order_id,metadata_recharge_charge_id,payment_method_type,failure_code,failure_message
ch_000000003621,24523,0,usd,succeeded,2025-02-10T23:46:09Z,laylacarter@gmail.com,5000003820,1000003354,google_pay,,
ch_000000003622,22999,0,usd,succeeded,2025-05-13T23:46:09Z,laylacarter@gmail.com,5000003821,1000003355,card,,
ch_000000003623,22070,0,usd,succeeded,2025-08-11T23:43:09Z,laylacarter@gmail.com,5000003822,1000003356,card,,
ch_000000003624,24523,0,usd,failed,2025-11-10T23:47:09Z,laylacarter@gmail.com,,1000003357,apple_pay,card_declined,
ch_000000003625,9719,0,usd,succeeded,2024-09-16T00:42:43Z,grace.harris@outlook.com,5000003825,1000003358,card,,
ch_000000003626,8747,0,usd,succeeded,2024-12-13T00:37:43Z,grace.harris@outlook.com,5000003826,1000003359,card,,
ch_000000003627,9629,0,usd,succeeded,2025-03-12T00:38:43Z,grace.harris@outlook.com,5000003827,1000003360,card,,
ch_000000003628,8999,0,usd,succeeded,2025-06-11T00:41:43Z,grace.harris@outlook.com,5000003828,1000003361,apple_pay,,
ch_000000003629,8747,0,usd,succeeded,2025-09-10T00:42:43Z,grace.harris@outlook.com,5000003829,1000003362,google_pay,,
ch_000000003630,9719,0,usd,succeeded,2025-12-10T00:42:43Z,grace.harris@outlook.com,5000003830,1000003363,apple_pay,,
ch_000000003631,8818,0,usd,succeeded,2025-10-12T01:47:39Z,emily_walker@gmail.com,5000003832,,google_pay,,
ch_000000003632,3644,0,usd,succeeded,2025-04-16T16:59:43Z,scarlett_flores8@gmail.com,5000003833,1000003364,card,,
ch_000000003633,4814,0,usd,succeeded,2025-05-19T17:01:43Z,scarlett_flores8@gmail.com,5000003834,1000003365,google_pay,,
ch_000000003634,4499,0,usd,succeeded,2025-06-18T17:01:43Z,scarlett_flores8@gmail.com,5000003835,1000003366,card,,
ch_000000003635,4898,0,usd,succeeded,2025-07-15T17:02:43Z,scarlett_flores8@gmail.com,5000003836,1000003367,card,,
ch_000000003636,4499,0,usd,succeeded,2025-08-15T17:01:43Z,scarlett_flores8@gmail.com,5000003837,1000003368,apple_pay,,
ch_000000003637,4797,0,usd,succeeded,2025-09-13T16:59:43Z,scarlett_flores8@gmail.com,5000003838,1000003369,card,,
ch_000000003638,4859,0,usd,succeeded,2025-10-16T16:59:43Z,scarlett_flores8@gmail.com,5000003839,1000003370,card,,
ch_000000003639,4499,0,usd,succeeded,2025-11-12T16:59:43Z,scarlett_flores8@gmail.com,5000003840,1000003371,card,,
ch_000000003640,4859,0,usd,succeeded,2025-12-13T17:01:43Z,scarlett_flores8@gmail.com,5000003841,1000003372,card,,
ch_000000003641,3239,0,usd,succeeded,2025-03-18T22:57:53Z,alexander.campbell52@gmail.com,5000003843,1000003373,apple_pay,,
ch_000000003642,2878,0,usd,succeeded,2025-04-19T22:54:53Z,alexander.campbell52@gmail.com,5000003844,1000003374,card,,
ch_000000003643,3265,0,usd,succeeded,2025-05-17T22:56:53Z,alexander.campbell52@gmail.com,5000003845,1000003375,card,,
ch_000000003644,3198,0,usd,succeeded,2025-06-18T22:58:53Z,alexander.campbell52@gmail.com,5000003846,1000003376,card,,
ch_000000003645,4578,0,usd,succeeded,2025-02-09T18:40:41Z,isabella.young20@yahoo.com,5000003847,,google_pay,,
ch_000000003646,3499,0,usd,succeeded,2024-12-31T20:53:00Z,sebastian.moore57@yahoo.com,5000003848,1000003377,card,,
ch_000000003647,3779,0,usd,succeeded,2025-01-28T20:51:00Z,sebastian.moore57@yahoo.com,5000003849,1000003378,google_pay,,
ch_000000003648,3744,0,usd,succeeded,2025-03-01T20:52:00Z,sebastian.moore57@yahoo.com,5000003850,1000003379,card,,
ch_000000003649,3358,0,usd,succeeded,2025-03-31T20:48:00Z,sebastian.moore57@yahoo.com,5000003851,1000003380,google_pay,,
ch_000000003650,24839,0,usd,succeeded,2024-12-05T06:13:02Z,elijah.jackson18@icloud.com,5000003852,1000003381,apple_pay,,
ch_000000003651,24523,0,usd,succeeded,2025-03-08T06:13:02Z,elijah.jackson18@icloud.com,5000003853,1000003382,card,,
ch_000000003652,3374,0,usd,succeeded,2024-05-10T16:50:43Z,penelope.moore54@hotmail.com,5000003854,1000003383,apple_pay,,
ch_000000003653,4317,0,usd,succeeded,2024-06-09T16:50:43Z,penelope.moore54@hotmail.com,5000003855,1000003384,apple_pay,,
ch_000000003654,4898,0,usd,succeeded,2024-07-11T16:52:43Z,penelope.moore54@hotmail.com,5000003856,1000003385,card,,
ch_000000003655,4814,0,usd,failed,2024-08-09T16:52:43Z,penelope.moore54@hotmail.com,,1000003386,apple_pay,insufficient_funds,
ch_000000003656,4898,0,usd,succeeded,2025-05-27T05:33:48Z,lucas.davis@yahoo.com,5000003858,1000003387,card,,
ch_000000003657,4408,0,usd,succeeded,2025-06-26T05:34:48Z,lucas.davis@yahoo.com,5000003859,1000003388,card,,
ch_000000003658,4814,0,usd,succeeded,2025-07-28T05:31:48Z,lucas.davis@yahoo.com,5000003860,1000003389,google_pay,,
ch_000000003659,3779,0,usd,succeeded,2024-10-25T15:21:31Z,layla_perez@icloud.com,5000003861,1000003390,google_pay,,
ch_000000003660,3731,0,usd,succeeded,2024-11-25T15:21:31Z,layla_perez@icloud.com,5000003862,1000003391,card,,
ch_000000003661,3731,0,usd,succeeded,2024-12-24T15:19:31Z,layla_perez@icloud.com,5000003863,1000003392,card,,
ch_000000003662,8999,0,usd,succeeded,2024-04-27T14:40:41Z,ariamartinez@yahoo.com,5000003864,1000003393,google_pay,,
ch_000000003663,9719,0,usd,succeeded,2024-05-27T14:38:41Z,ariamartinez@yahoo.com,5000003865,1000003394,card,,
ch_000000003664,8818,0,usd,succeeded,2024-06-26T14:37:41Z,ariamartinez@yahoo.com,5000003866,1000003395,google_pay,,
ch_000000003665,9595,0,usd,succeeded,2024-07-28T14:37:41Z,ariamartinez@yahoo.com,5000003867,1000003396,card,,
ch_000000003666,9629,0,usd,succeeded,2024-08-27T14:37:41Z,ariamartinez@yahoo.com,5000003868,1000003397,card,,
ch_000000003667,9798,0,usd,succeeded,2024-09-25T14:36:41Z,ariamartinez@yahoo.com,5000003869,1000003398,card,,
ch_000000003668,9629,0,usd,succeeded,2024-10-25T14:40:41Z,ariamartinez@yahoo.com,5000003870,1000003399,apple_pay,,
ch_000000003669,8999,0,usd,succeeded,2024-11-25T14:36:41Z,ariamartinez@yahoo.com,5000003871,1000003400,google_pay,,
ch_000000003670,9798,0,usd,succeeded,2024-12-26T14:39:41Z,ariamartinez@yahoo.com,5000003872,1000003401,google_pay,,
ch_000000003671,9595,0,usd,failed,2025-01-23T14:35:41Z,ariamartinez@yahoo.com,,1000003402,card,expired_card,
ch_000000003672,8999,8999,usd,succeeded,2025-02-21T14:39:41Z,ariamartinez@yahoo.com,5000003874,1000003403,card,,
ch_000000003673,9798,0,usd,succeeded,2025-03-23T14:39:41Z,ariamartinez@yahoo.com,5000003875,1000003404,card,,
ch_000000003674,4278,0,usd,succeeded,2025-10-08T04:10:02Z,elijahwalker@yahoo.com,5000003876,,card,,
ch_000000003675,18780,0,usd,succeeded,2025-09-25T12:17:07Z,avery_williams@icloud.com,5000003877,1000003405,card,,
ch_000000003676,22999,0,usd,succeeded,2025-12-22T12:18:07Z,avery_williams@icloud.com,5000003878,1000003406,apple_pay,,
ch_000000003677,3023,0,usd,succeeded,2025-03-15T22:26:49Z,jacob_king@yahoo.com,5000003880,1000003407,card,,
ch_000000003678,3744,0,usd,succeeded,2025-04-11T22:30:49Z,jacob_king@yahoo.com,5000003881,1000003408,google_pay,,
ch_000000003679,9798,0,usd,succeeded,2025-03-05T14:02:30Z,emily_davis47@outlook.com,5000003882,,card,,
ch_000000003680,2857,0,usd,succeeded,2025-04-29T15:14:01Z,olivia.smith85@yahoo.com,5000003883,1000003409,apple_pay,,
ch_000000003681,3744,0,usd,succeeded,2025-05-28T15:12:01Z,olivia.smith85@yahoo.com,5000003884,1000003410,card,,
ch_000000003682,3779,0,usd,succeeded,2025-06-27T15:17:01Z,olivia.smith85@yahoo.com,5000003885,1000003411,google_pay,,
ch_000000003683,3731,0,usd,failed,2025-07-27T15:13:01Z,olivia.smith85@yahoo.com,,1000003412,card,,
ch_000000003684,3779,0,usd,succeeded,2025-08-26T15:17:01Z,olivia.smith85@yahoo.com,5000003887,1000003413,card,,
ch_000000003685,3779,0,usd,succeeded,2025-09-27T15:17:01Z,olivia.smith85@yahoo.com,5000003888,1000003414,card,,
ch_000000003686,3369,0,usd,succeeded,2025-10-25T15:16:01Z,olivia.smith85@yahoo.com,5000003889,1000003415,card,,
ch_000000003687,3744,0,usd,succeeded,2025-11-26T15:17:01Z,olivia.smith85@yahoo.com,5000003890,1000003416,google_pay,,
ch_000000003688,3499,3499,usd,succeeded,2025-12-26T15:16:01Z,olivia.smith85@yahoo.com,5000003891,1000003417,card,,
ch_000000003689,18399,0,usd,succeeded,2024-04-12T05:31:50Z,harper_taylor47@outlook.com,5000003893,1000003418,apple_pay,,
ch_000000003690,24839,0,usd,succeeded,2024-07-09T05:34:50Z,harper_taylor47@outlook.com,5000003894,1000003419,card,,
ch_000000003691,24839,0,usd,succeeded,2024-10-07T05:31:50Z,harper_taylor47@outlook.com,5000003895,1000003420,google_pay,,
ch_000000003692,22999,0,usd,succeeded,2025-01-06T05:30:50Z,harper_taylor47@outlook.com,5000003896,1000003421,google_pay,,
ch_000000003693,4650,0,usd,succeeded,2024-10-10T12:41:49Z,sofia_mitchell96@yahoo.com,5000003897,,card,,
ch_000000003694,4797,0,usd,succeeded,2025-11-01T12:01:00Z,lucasgreen@gmail.com,5000003898,1000003422,card,,
ch_000000003695,4797,0,usd,succeeded,2025-12-01T11:56:00Z,lucasgreen@gmail.com,5000003899,1000003423,card,,
ch_000000003696,4797,0,usd,succeeded,2024-07-27T00:28:34Z,avawright44@icloud.com,5000003900,1000003424,apple_pay,,
ch_000000003697,4859,0,usd,succeeded,2024-08-25T00:30:34Z,avawright44@icloud.com,5000003901,1000003425,google_pay,,
ch_000000003698,4499,0,usd,succeeded,2024-09-26T00:27:34Z,avawright44@icloud.com,5000003902,1000003426,card,,
ch_000000003699,3644,0,usd,succeeded,2025-01-12T21:23:43Z,elijahclark92@hotmail.com,5000003903,1000003427,google_pay,,
ch_000000003700,4898,0,usd,succeeded,2025-02-08T21:19:43Z,elijahclark92@hotmail.com,5000003904,1000003428,card,,
ch_000000003701,4814,0,usd,succeeded,2025-03-10T21:21:43Z,elijahclark92@hotmail.com,5000003905,1000003429,card,,
ch_000000003702,3644,1459,usd,succeeded,2024-10-09T09:43:39Z,ava_walker@yahoo.com,5000003906,1000003430,card,,
ch_000000003703,4814,0,usd,succeeded,2024-11-07T09:45:39Z,ava_walker@yahoo.com,5000003907,1000003431,card,,
ch_000000003704,19687,0,usd,succeeded,2025-06-05T19:02:11Z,lily_sanchez@yahoo.com,5000003908,,apple_pay,,
ch_000000003705,9798,0,usd,succeeded,2024-08-12T02:33:29Z,owen.moore@yahoo.com,5000003909,1000003432,google_pay,,
ch_000000003706,8999,0,usd,succeeded,2024-11-12T02:37:29Z,owen.moore@yahoo.com,5000003910,1000003433,card,,
ch_000000003707,9629,0,usd,succeeded,2025-02-08T02:36:29Z,owen.moore@yahoo.com,5000003911,1000003434,google_pay,,
ch_000000003708,9719,0,usd,succeeded,2025-05-09T02:37:29Z,owen.moore@yahoo.com,5000003912,1000003435,card,,
ch_000000003709,9798,0,usd,succeeded,2025-08-08T02:38:29Z,owen.moore@yahoo.com,5000003913,1000003436,card,,
ch_000000003710,8999,0,usd,succeeded,2025-11-06T02:35:29Z,owen.moore@yahoo.com,5000003914,1000003437,card,,
ch_000000003711,4168,0,usd,succeeded,2024-06-24T13:13:10Z,emily_anderson91@hotmail.com,5000003916,,card,,
ch_000000003712,4077,0,usd,succeeded,2025-10-22T14:06:57Z,olivia.green@outlook.com,5000003917,1000003438,google_pay,,
ch_000000003713,4317,0,usd,succeeded,2025-11-20T14:05:57Z,olivia.green@outlook.com,5000003918,1000003439,apple_pay,,
ch_000000003714,4814,0,usd,succeeded,2025-12-19T14:05:57Z,olivia.green@outlook.com,5000003919,1000003440,google_pay,,
ch_000000003715,9798,0,usd,succeeded,2025-07-18T14:38:48Z,emma_adams81@outlook.com,5000003921,,card,,
ch_000000003716,3764,0,usd,succeeded,2024-10-15T11:31:05Z,loganbrown2@yahoo.com,5000003922,,apple_pay,,
ch_000000003717,10999,0,usd,succeeded,2024-07-30T21:08:58Z,noramitchell49@hotmail.com,5000003923,1000003441,card,,
ch_000000003718,11975,0,usd,succeeded,2024-10-28T21:08:58Z,noramitchell49@hotmail.com,5000003924,1000003442,card,,
ch_000000003719,11728,0,usd,succeeded,2025-01-26T21:08:58Z,noramitchell49@hotmail.com,5000003925,1000003443,card,,
ch_000000003720,11975,0,usd,succeeded,2025-04-26T21:06:58Z,noramitchell49@hotmail.com,5000003926,1000003444,card,,
ch_000000003721,11975,0,usd,succeeded,2025-07-28T21:09:58Z,noramitchell49@hotmail.com,5000003927,1000003445,google_pay,,
ch_000000003722,7195,0,usd,succeeded,2025-03-23T18:28:18Z,riley_green20@yahoo.com,5000003928,,card,,
ch_000000003723,3779,0,usd,succeeded,2025-05-18T11:34:06Z,grace_lopez@yahoo.com,5000003929,1000003446,card,,
ch_000000003724,3499,0,usd,succeeded,2025-06-16T11:36:06Z,grace_lopez@yahoo.com,5000003930,1000003447,card,,
ch_000000003725,3744,0,usd,succeeded,2025-07-18T11:36:06Z,grace_lopez@yahoo.com,5000003931,1000003448,card,,
ch_000000003726,9595,0,usd,succeeded,2024-03-17T20:33:28Z,aiden_lopez@gmail.com,5000003932,1000003449,card,,
ch_000000003727,8666,0,usd,succeeded,2024-06-13T20:33:28Z,aiden_lopez@gmail.com,5000003933,1000003450,card,,
ch_000000003728,9629,0,usd,succeeded,2024-09-13T20:35:28Z,aiden_lopez@gmail.com,5000003934,1000003451,google_pay,,
ch_000000003729,9629,0,usd,succeeded,2024-12-10T20:31:28Z,aiden_lopez@gmail.com,5000003935,1000003452,google_pay,,
ch_000000003730,8999,0,usd,failed,2025-03-09T20:32:28Z,aiden_lopez@gmail.com,,1000003453,google_pay,expired_card,
ch_000000003731,8999,0,usd,succeeded,2025-06-09T20:35:28Z,aiden_lopez@gmail.com,5000003937,1000003454,card,,
ch_000000003732,8636,0,usd,succeeded,2025-09-07T20:31:28Z,aiden_lopez@gmail.com,5000003938,1000003455,card,,
ch_000000003733,9719,0,usd,succeeded,2025-12-06T20:34:28Z,aiden_lopez@gmail.com,5000003939,1000003456,google_pay,,
ch_000000003734,7220,0,usd,succeeded,2025-01-21T18:59:50Z,nora.king@hotmail.com,5000003941,1000003457,card,,
ch_000000003735,9719,0,usd,succeeded,2025-02-22T19:03:50Z,nora.king@hotmail.com,5000003942,1000003458,google_pay,,
ch_000000003736,8747,0,usd,succeeded,2025-03-23T19:00:50Z,nora.king@hotmail.com,5000003943,1000003459,card,,
ch_000000003737,9719,0,usd,succeeded,2025-04-23T19:03:50Z,nora.king@hotmail.com,5000003944,1000003460,apple_pay,,
ch_000000003738,3047,1172,usd,succeeded,2024-01-11T08:56:18Z,lucas.thomas@hotmail.com,5000003945,,card,,
ch_000000003739,3764,0,usd,succeeded,2024-12-08T22:27:11Z,elijah_rodriguez98@yahoo.com,5000003946,,google_pay,,
ch_000000003740,24839,0,usd,succeeded,2024-11-01T08:49:03Z,camila.wright@gmail.com,5000003947,1000003461,card,,
ch_000000003741,20699,0,usd,succeeded,2025-01-28T08:48:03Z,camila.wright@gmail.com,5000003948,1000003462,apple_pay,,
ch_000000003742,24839,0,usd,succeeded,2025-04-29T08:44:03Z,camila.wright@gmail.com,5000003949,1000003463,card,,
ch_000000003743,24839,0,usd,succeeded,2025-07-30T08:45:03Z,camila.wright@gmail.com,5000003950,1000003464,card,,
ch_000000003744,22999,0,usd,failed,2025-10-25T08:47:03Z,camila.wright@gmail.com,,1000003465,card,,
ch_000000003745,2249,0,usd,succeeded,2024-12-30T04:54:39Z,emma.anderson30@icloud.com,5000003953,1000003466,card,,
ch_000000003746,2939,0,usd,succeeded,2025-01-30T04:55:39Z,emma.anderson30@icloud.com,5000003954,1000003467,card,,
ch_000000003747,3209,0,usd,succeeded,2025-02-28T04:55:39Z,emma.anderson30@icloud.com,5000003955,1000003468,card,,
ch_000000003748,2999,0,usd,succeeded,2025-03-30T04:54:39Z,emma.anderson30@icloud.com,5000003956,1000003469,card,,
ch_000000003749,3265,3265,usd,succeeded,2025-04-27T04:53:39Z,emma.anderson30@icloud.com,5000003957,1000003470,card,,
ch_000000003750,3209,0,usd,succeeded,2025-05-27T04:54:39Z,emma.anderson30@icloud.com,5000003958,1000003471,card,,
ch_000000003751,3239,0,usd,succeeded,2025-06-27T04:54:39Z,emma.anderson30@icloud.com,5000003959,1000003472,card,,
ch_000000003752,3209,0,usd,succeeded,2025-07-29T04:52:39Z,emma.anderson30@icloud.com,5000003960,1000003473,google_pay,,
ch_000000003753,2878,0,usd,succeeded,2025-08-28T04:52:39Z,emma.anderson30@icloud.com,5000003961,1000003474,card,,
ch_000000003754,4859,0,usd,succeeded,2024-03-21T03:29:00Z,grace.hernandez@outlook.com,5000003962,1000003475,google_pay,,
ch_000000003755,4814,0,usd,succeeded,2024-04-19T03:26:00Z,grace.hernandez@outlook.com,5000003963,1000003476,google_pay,,
ch_000000003756,4859,4859,usd,succeeded,2024-05-19T03:29:00Z,grace.hernandez@outlook.com,5000003964,1000003477,apple_pay,,
ch_000000003757,4499,0,usd,succeeded,2024-06-20T03:26:00Z,grace.hernandez@outlook.com,5000003965,1000003478,card,,
ch_000000003758,4332,0,usd,succeeded,2024-07-21T03:27:00Z,grace.hernandez@outlook.com,5000003966,1000003479,card,,
ch_000000003759,4814,0,usd,succeeded,2024-08-20T03:26:00Z,grace.hernandez@outlook.com,5000003967,1000003480,card,,
ch_000000003760,4797,1228,usd,succeeded,2024-09-16T03:27:00Z,grace.hernandez@outlook.com,5000003968,1000003481,apple_pay,,
ch_000000003761,4797,0,usd,failed,2024-10-16T03:29:00Z,grace.hernandez@outlook.com,,1000003482,card,insufficient_funds,
ch_000000003762,4859,0,usd,succeeded,2024-11-16T03:30:00Z,grace.hernandez@outlook.com,5000003970,1000003483,card,,
ch_000000003763,4814,0,usd,succeeded,2024-12-15T03:28:00Z,grace.hernandez@outlook.com,5000003971,1000003484,apple_pay,,
ch_000000003764,4814,0,usd,succeeded,2025-01-14T03:26:00Z,grace.hernandez@outlook.com,5000003972,1000003485,card,,
ch_000000003765,3810,0,usd,succeeded,2025-09-08T11:41:11Z,olivia.hill23@hotmail.com,5000003973,1000003486,card,,
ch_000000003766,3779,0,usd,succeeded,2025-10-09T11:38:11Z,olivia.hill23@hotmail.com,5000003974,1000003487,card,,
ch_000000003767,3779,1089,usd,succeeded,2025-11-05T11:37:11Z,olivia.hill23@hotmail.com,5000003975,1000003488,card,,
ch_000000003768,3744,0,usd,succeeded,2025-12-05T11:36:11Z,olivia.hill23@hotmail.com,5000003976,1000003489,card,,
ch_000000003769,4317,0,usd,succeeded,2025-01-12T14:40:46Z,aria_jackson14@icloud.com,5000003977,1000003490,apple_pay,,
ch_000000003770,4797,0,usd,succeeded,2025-02-13T14:44:46Z,aria_jackson14@icloud.com,5000003978,1000003491,card,,
ch_000000003771,4859,0,usd,succeeded,2025-04-05T22:30:09Z,miaroberts19@yahoo.com,5000003979,1000003492,card,,
ch_000000003772,4859,0,usd,succeeded,2025-05-05T22:26:09Z,miaroberts19@yahoo.com,5000003980,1000003493,card,,
ch_000000003773,4898,0,usd,succeeded,2025-06-02T22:25:09Z,miaroberts19@yahoo.com,5000003981,1000003494,apple_pay,,
ch_000000003774,4859,0,usd,succeeded,2025-07-01T22:29:09Z,miaroberts19@yahoo.com,5000003982,1000003495,card,,
ch_000000003775,4814,0,usd,succeeded,2025-07-31T22:30:09Z,miaroberts19@yahoo.com,5000003983,1000003496,card,,
ch_000000003776,4898,0,usd,succeeded,2025-08-31T22:26:09Z,miaroberts19@yahoo.com,5000003984,1000003497,google_pay,,
ch_000000003777,4859,0,usd,failed,2025-10-02T22:30:09Z,miaroberts19@yahoo.com,,1000003498,card,insufficient_funds,
ch_000000003778,4814,0,usd,succeeded,2025-10-30T22:25:09Z,miaroberts19@yahoo.com,5000003986,1000003499,apple_pay,,
ch_000000003779,4797,0,usd,succeeded,2025-11-28T22:25:09Z,miaroberts19@yahoo.com,5000003987,1000003500,card,,
ch_000000003780,4797,0,usd,failed,2025-12-28T22:30:09Z,miaroberts19@yahoo.com,,1000003501,google_pay,expired_card,
ch_000000003781,9968,0,usd,succeeded,2025-02-01T17:51:17Z,nora.moore12@yahoo.com,5000003990,1000003502,card,,
ch_000000003782,9899,0,usd,succeeded,2025-05-01T17:55:17Z,nora.moore12@yahoo.com,5000003991,1000003503,apple_pay,,
ch_000000003783,11879,0,usd,succeeded,2025-07-29T17:53:17Z,nora.moore12@yahoo.com,5000003992,1000003504,google_pay,,
ch_000000003784,10999,0,usd,succeeded,2025-10-27T17:53:17Z,nora.moore12@yahoo.com,5000003993,1000003505,card,,
ch_000000003785,6748,0,usd,succeeded,2024-09-10T19:01:04Z,nathanclark82@yahoo.com,5000003995,1000003506,google_pay,,
ch_000000003786,9719,0,usd,succeeded,2024-12-07T18:57:04Z,nathanclark82@yahoo.com,5000003996,1000003507,card,,
ch_000000003787,9798,0,usd,succeeded,2025-03-07T18:59:04Z,nathanclark82@yahoo.com,5000003997,1000003508,card,,
ch_000000003788,8999,0,usd,succeeded,2025-06-05T18:57:04Z,nathanclark82@yahoo.com,5000003998,1000003509,card,,
ch_000000003789,19618,0,usd,succeeded,2025-03-10T00:15:07Z,sebastian.wright@hotmail.com,5000003999,1000003510,card,,
ch_000000003790,25040,0,usd,succeeded,2025-06-06T00:14:07Z,sebastian.wright@hotmail.com,5000004000,1000003511,card,,
ch_000000003791,24839,0,usd,succeeded,2025-09-07T00:11:07Z,sebastian.wright@hotmail.com,5000004001,1000003512,apple_pay,,
ch_000000003792,25040,0,usd,succeeded,2025-12-04T00:16:07Z,sebastian.wright@hotmail.com,5000004002,1000003513,card,,
ch_000000003793,3851,0,usd,succeeded,2025-05-01T09:55:50Z,evelyn.white@outlook.com,5000004004,,card,,
ch_000000003794,8999,0,usd,succeeded,2025-03-07T13:54:44Z,sofia.roberts38@yahoo.com,5000004005,1000003514,apple_pay,,
ch_000000003795,9629,0,usd,succeeded,2025-04-09T13:49:44Z,sofia.roberts38@yahoo.com,5000004006,1000003515,card,,
ch_000000003796,8999,0,usd,succeeded,2024-01-29T20:27:47Z,lily.rodriguez@icloud.com,5000004007,1000003516,card,,
ch_000000003797,9595,0,usd,succeeded,2024-02-28T20:32:47Z,lily.rodriguez@icloud.com,5000004008,1000003517,google_pay,,
ch_000000003798,9798,0,usd,succeeded,2024-03-30T20:31:47Z,lily.rodriguez@icloud.com,5000004009,1000003518,card,,
ch_000000003799,9629,0,usd,succeeded,2024-04-27T20:27:47Z,lily.rodriguez@icloud.com,5000004010,1000003519,card,,
ch_000000003800,8818,0,usd,succeeded,2024-05-29T20:31:47Z,lily.rodriguez@icloud.com,5000004011,1000003520,apple_pay,,
ch_000000003801,9798,0,usd,succeeded,2024-06-25T20:32:47Z,lily.rodriguez@icloud.com,5000004012,1000003521,card,,
